|in |vo|ce as|sai |più |che |la |no|stra |vi|va.
|Trop|po |sa|reb|be |lar|ga |la |bi|gon|cia
« |Spir|to», |dis|s’ io,« |che |per |sa|lir |ti |do|me,
|vo|ci |t’ ho |mes|se!», |di|cea,« |Sur|gi e |vie|ni;
|Ma |per|ché |tu, |a|spet|tan|do, |non |tar|de
|d’ a|ver, |quan|do |che |sia, |di |pa|ce |sta|to,
|ch’ ab|brac|ciar |no|stra |fi|glia, o |Pi|si|strà|to».
|fi|glio, |la |men|te |tua |guar|da e |ri|ce|ve,
|on|de |si |muo|vo|no a |di|ver|si |por|ti
|co|me |del |vo|stro il |ci|bo |che |s’ ap|po|ne;
|L’ al|tra |le|ti|zia, |che |m’ e|ra |già |no|ta
|trag|ge in|ten|zio|ne, e |den|tro a |voi |la |spie|ga,
|qui |può |es|ser |tor|men|to, |ma |non |mor|te.
« |O |ben |fi|ni|ti, o |già |spi|ri|ti e|let|ti»,
|La |car|ne |d’ i |mor|ta|li è |tan|to |blan|da,
|Qual |è |co|lui |che |gran|de in|gan|no a|scol|ta
|d’ a|ver |tra|di|ta |te |de |le |ca|stel|la,
|mei |fo|ste |sta|te |qui |pe|co|re o |ze|be!
|le |set|te |nin|fe, |con |quei |lu|mi in |ma|no
|che |pian|ge |l’ a|va|ri|zia, |per |pur|gar|mi,
|che |al|cun |al|tro in |que|sta |tur|ba |ga|ia.
|Ven|de |la |car|ne |lo|ro es|sen|do |vi|va;
|co|me |suo|le es|ser |tol|to un |uom |so|lin|go,
|ma |noi |siam |pe|re|grin |co|me |voi |sie|te.
|sì |la |sua |men|te |di |vi|va |ver|tu|te
|per|ch’ e’ |co|ru|sca |sì |co|me |tu |ri|di;
|ché |già |non |m’ af|fa|ti|co |co|me |dian|zi,
|tan|t’ e|ra |pien |di |son|no |a |quel |pun|to
|E |sen|ti’ |dir:« |Be|a|ti |cui |al|lu|ma
|on|de |ti |ven|ne?». E |io:« |La |lar|ga |plo|ia
|Ed |el|li a |me« |Per|ché |tan|to |de|li|ra»,
|che |gra|zia |par|to|ri|sce e |buo|na |vo|glia:
|che |quan|do |fui |de |l’ al|tra |vi|ta |tol|to.
|e |Pie|tro |Man|gia|do|re e |Pie|tro |Spa|no,
|che |fa |na|sce|re i |fio|ri e ’ |frut|ti |san|ti.
|chi |die|tro a |li uc|cel|lin |sua |vi|ta |per|de,
|veg|gen|do |Ro|ma e |l’ ar|dü|a |sua |o|pra,
|il |va|rï|ar |che |fan|no |di |lor |do|ve;
|qual |fe|ce |la |fi|gliuo|la |di |Mi|noi
|mi |fa|cea |tra|spa|rer |per |la |co|ver|ta
|gra|tï|a |De|ï, |si|cut |ti|bi |cui
|co|me |fu |al |pec|car, |po|ne al |tor|men|to.
|Que|sti |non |han|no |spe|ran|za |di |mor|te,
« |quan|do |sa|rai |di|nan|zi al |dol|ce |rag|gio
|es|se|re al |sol |del |suo |cor|so |ri|ma|so;
|Le |sue |per|mu|ta|zion |non |han|no |trie|gue:
|e |no|ve |Mu|se |mi |di|mo|stran |l’ Or|se.
|Men|tre |che ’l |fum|mo |l’ u|no e |l’ al|tro |ve|la
|vi|di |quat|tro |gran|d’ om|bre a |noi |ve|ni|re:
|e |di |re|tro |da |tut|ti un |vec|chio |so|lo
|As|sai |m’ a|ma|sti, e |a|ve|sti |ben |on|de;
|me|co |la |vi|sta, |drit|to a |quel|la |par|te
|Que|ste |pa|ro|le |m’ e|ran |sì |pia|ciu|te,
|che |fé i |Ro|ma|ni al |mon|do |re|ve|ren|di,
|ch’ el |ve|des|se al|tro |che |la |fiam|ma |so|la,
|Op|pres|so |di |stu|po|re, a |la |mia |gui|da
|Ben |se’ |tu |man|to |che |to|sto |rac|cor|ce:
|ch’ I|ta|lia |chiu|de e |suoi |ter|mi|ni |ba|gna,
|A|te|ne e |La|ce|de|mo|na, |che |fen|no
|per|ché |non |den|tro |da |la |cit|tà |rog|gia
|e |tan|te |mi |tor|nai |con |es|se al |pet|to.
|Dun|que: |che |è? |per|ché, |per|ché |re|stai,
|fos|se |la |gen|te |di |Nem|bròt |at|ten|ta:
|ver|so |di |quel|la, |che |nul|la |na|scon|de,
|vi|d’ ï|o |scrit|te al |som|mo |d’ u|na |por|ta;
|che, |ser|van|do, |far |peg|gio; e |co|sì |stol|to
|e |in|tor|no |da |es|so |t’ as|sot|ti|glia.
|com’ |io |tra|scen|da |que|sti |cor|pi |le|vi».
|e |que|ste |co|se |pur |fu|ron |crea|tu|re;
|e |al |di|sio |an|cor |che |tu |mi |ta|ci».
|non |di|sdeg|nò |di |far|si |sua |fat|tu|ra.
|l’ al|ta |mia |tra|ge|dìa |in |al|cun |lo|co:
|Que|sta |pa|lu|de |che ’l |gran |puz|zo |spi|ra
|dal |vo|stro Uc|cel|la|toio, |che, |com’ |è |vin|to
|pa|rer |lo |sven|tu|ra|to ad|dor|na|men|to.
|ch’ i’ |co|min|ciai |co|me |per|so|na |fran|ca:
|l’ al|to |la|vo|ro, e |tut|to ’n |lui |mi |die|di;
« |Non |a|ver |te|ma», |dis|se il |mio |se|gno|re;
|la |ve|sta |ch’ al |gran |dì |sa|rà |sì |chia|ra.
|Po|scia |ch’ io |eb|bi |rot|ta |la |per|so|na
|So|le|va |Ro|ma, |che ’l |buon |mon|do |feo,
|che |Fe|de|ri|go |le |met|tea |di |pa|glia.
|can|tan|do, |ri|ce|vie|no in|tra |le |fo|glie,
|Tu |ar|go|men|ti:“ |Se ’l |buon |vo|ler |du|ra,
|ma |per|ché |si |fa |for|za a |tre |per|so|ne,
|la |pos|sa |de |le |gam|be |po|sta in |trie|gue.
|si |di|ce |l’ un |pre|gian|do, |qual |ch’ om |pren|de,
|Non |vi |si |pen|sa |quan|to |san|gue |co|sta
|qual |ver|so |A|che|ron|te |non |si |ca|la».
|car|car |si |vol|se |de |la |no|stra |sal|ma.
|e |maz|ze|ra|ti |pres|so a |la |Cat|to|li|ca
|che |li|bi|to |fé |li|ci|to in |sua |leg|ge,
« |O |a|ni|mal |gra|zï|o|so e |be|ni|gno
|ve|lan|do i |Pe|sci |ch’ e|ra|no in |sua |scor|ta.
|Fi|gliuol |fu’ |io |d’ un |bec|caio |di |Pa|ri|gi:
|del |fos|so, |ché |nes|su|na |mo|stra ’l |fur|to,
|ma |per |ven|to |che ’n |ter|ra |si |na|scon|da,
|sì |ch’ ï|o |sfo|ghi ’l |duol |che ’l |cor |m’ im|pre|gna,
|per |lei, |tan|to |che a |Dio |si |so|di|sfac|cia,
|gi|ran|do |su |per |lo |be|a|to |ser|to.
|no|stro |vo|lu|me, an|cor |tro|ve|ria |car|ta
|suo |re, |co|sì |fia |lui |chi |Fran|cia |reg|ge».
|fa|cë|an |noi |del |cam|min |con|fi|da|re.
|Chi |die|tro a |iu|ra e |chi |ad |am|fo|ri|smi
|ma, |per |fa|re es|ser |ben |la |vo|glia a|cu|ta,
|le |set|te |spe|re, e |vi|di |que|sto |glo|bo
|del |go|ver|no |del |re|gno, e |tan|ta |pos|sa
|Un |di|ce |che |la |lu|na |si |ri|tor|se
|ch’ io |fui |d’ i |mon|ti |là |in|tra |Or|bi|no
|Ta|le, |bal|bu|zï|en|do an|cor, |di|giu|na,
|Né |pri|ma |qua|si |tor|pen|te |si |giac|que;
|In|tra |Sï|e|stri e |Chia|ve|ri |s’ a|di|ma
|la |pos|sa |del |sa|lir |più |e ’l |di|let|to.
|tre|mò |sì, |ch’ i’ |pen|sai |che |l’ u|ni|ver|so
|co|no|sce|re|sti a |l’ ar|bor |mo|ral|men|te.
|per|ché il |ben |no|stro in |que|sto |ben |s’ af|fi|na,
|a |li oc|chi |di |cia|scu|no il |cui |in|ge|gno
|e|ra o|no|ra|ta, es|sa |e |suoi |con|sor|ti:
|di|cen|do:« |Ve|di |là ’l |no|stro av|ver|sa|ro»;
|per |tut|te |quel|le |vie, |per |tut|t’ i |mo|di
|non |a|vea |mem|bro |che |te|nes|se |fer|mo.
|la |gen|te |che |per|dé |Ie|ru|sa|lem|me,
|L’ ol|tra|co|ta|ta |schiat|ta |che |s’ in|dra|ca
|son |li |giu|sti oc|chi |tuoi |ri|vol|ti al|tro|ve?
|Ma |co|me |fa |chi |guar|da e |poi |s’ ap|prez|za
|c’ ha |le |mie |fron|de |sì |da |me |di|sgiun|te,
|La |mol|ta |gen|te e |le |di|ver|se |pia|ghe
|di |quel|li |spir|ti |con |tal |me|lo|dia,
|per|fet|ta|men|te», |dis|se,« il |tuo |cam|mi|no,
|bol|lia |là |giu|so u|na |pe|go|la |spes|sa,
|a |re|tro |va |chi |più |di |gir |s’ af|fan|na.
|s’ ap|pic|car |sì, |che ’n |po|co |la |giun|tu|ra
|E |com’ |io |do|man|dai, |ec|co |la |ter|za
|pa|ren|do in|chiu|so |da |quel |ch’ el|li ’n|chiu|de,
|Poi |u|scì |fuor |per |lo |fó|ro |d’ un |sas|so
|e |non |vo|glio |che |dub|bi, |ma |sia |cer|to,
|l’ al|ma |sor|pren|de, e |di |vo|ler |le |gio|va.
|ch’ el|li è |bu|giar|do, e |pa|dre |di |men|zo|gna».
|per |in|di o|ve |quel |fum|mo è |più |a|cer|bo».
|che |di |sei |a|li |fa|cen |la |co|cul|la,
|che |di |pel |ma|co|la|to e|ra |co|ver|ta;
|fo|co |di |nu|be, |sì |l’ im|pe|to |pri|mo
|pri|ma |ch’ u|n’ al|tra |di |cer|chio |la |chiu|se,
|po|e|ta |vol|si i |pas|si, |ri|pen|san|do
|in |quel|la |lu|ce on|de |spi|ra|va |que|sto;
|men|tre |che i |pri|mi |bian|chi ap|par|ver |a|li;
|E |quel |di |Por|to|gal|lo e |di |Nor|ve|gia
|son |Gui|do |Gui|niz|zel|li, e |già |mi |pur|go
|non |po|mi |v’ e|ran, |ma |stec|chi |con |tò|sco.
|che |sot|to |l’ ac|qua è |gen|te |che |so|spi|ra,
|sì |ch’ io |ap|pro|vo |ciò |che |fuo|ri e|mer|se;
|mi |dis|se:« |Quel |fol|let|to è |Gian|ni |Schic|chi,
|quin|di |se|der |can|tan|do a|ni|me |vi|di,
|d’ un |giun|co |schiet|to e |che |li |la|vi ’l |vi|so,
|e |di|cean |ch’ el |se|det|te in |grem|bo a |Di|do;
|ch’ el|la |ci |vi|de |pas|sar|si |da|van|te.
|che |fum|man |co|me |man |ba|gna|te ’l |ver|no,
|vi|di |la |don|na |che |pria |m’ ap|pa|rio
|Lo |du|ca |mio |li |s’ ac|co|stò |al|la|to;
|co|sì |da |que|sto |cor|so |si |di|par|te
|dis|se:« |Chi |fo|sti, |che |per |tan|te |pun|te
|per |ve|der |me|glio ai |pas|si |die|di |so|sta,
|s’ ac|col|se|ro a |quel |lo|co, |ch’ e|ra |for|te
|Quel|li |ch’ u|sur|pa in |ter|ra il |luo|go |mio,
|de |la |pa|u|ra e |sta|va in |die|tro in|ten|to,
|sa|reb|be al |tuo |fu|ror |do|lor |com|pi|to».
|al |gran|de ar|do|re al|lo|ra u|di’ |can|tan|do,
|per |ch’ i’ |pre|gai |lo |spir|to |più |a|vac|cio
|Non |a|vea |ca|se |di |fa|mi|glia |vò|te;
|tan|to |ch’ a |pe|na il |po|tea |l’ oc|chio |tòr|re.
|to|sto |co|sì |com’ |e’ |fuo|ro |spa|ri|ti;
|di|spre|giò |ci|bo e |ac|qui|stò |sa|ve|re.
|ch’ i’ |non |pos|so |ta|ce|re; e |voi |non |gra|vi
|co|sì |vi|d’ io |lo |schia|ra|to |splen|do|re
|Lo ’m|pe|ra|dor |del |do|lo|ro|so |re|gno
|che |di|pin|gon |lo |ciel |per |tut|ti i |se|ni,
|se |fos|se a|mi|co il |re |de |l’ u|ni|ver|so,
|se in |ma|no al |ter|zo |Ce|sa|re |si |mi|ra
|sì |che |due |be|stie |van |sot|t’ u|na |pel|le:
|Re|sta, |se |di|vi|den|do |be|ne |sti|mo,
|Pe|rò, |quan|d’ el|la |ti |par|rà |so|a|ve
|che |ne |con|ce|da i |suoi |o|me|ri |for|ti».
|e |quei |driz|zò |vo|lan|do |su|so il |pet|to:
|quan|do |se’ |den|tro, |que|ste |pia|ghe» |dis|se.
|vi|d’ io |u|no |sca|leo |e|ret|to in |su|so
|mi |leg|ge A|mo|re o |lie|ve|men|te o |for|te».
|Poi |mi |pa|rea |che, |poi |ro|ta|ta un |po|co,
|ho |io |ap|pre|so |quel |che |s’ io |ri|di|co,
|Que|sto |mo|do |di |re|tro |par |ch’ in|ci|da
|ché |non |si |con|ver|ria, |l’ oc|chio |sor|pri|so
|so|vra |Ti|ral|li, |c’ ha |no|me |Be|na|co.
|che |fa|vel|lò |co|sì |com’ |i’ |ho |det|to.
|to|sto |di|ve|gna, |sì |che ’l |ciel |v’ al|ber|ghi
|di |sé, |Vir|gi|lio |dol|cis|si|mo |pa|tre,
|al |car|ro |vol|se |sé |co|me a |sua |pa|ce;
|e |co|sì |to|sto al |mal |giun|se |lo ’m|pia|stro;
|E |ag|gi a |men|te, |quan|do |tu |le |scri|vi,
|gri|da|van |tut|ti in|sie|me i |ma|la|det|ti.
|si |ri|sto|rar |di |se|me |di |for|mi|che;
|tal |si |par|tì |da |noi |con |mag|gior |val|chi;
|se |quei |che |le|va |quan|do e |cui |li |pia|ce,
« |O |ben |cre|a|to |spi|ri|to, |che a’ |rai
|vin|to |da |ter|ra, e |ta|lor |da |Sa|tur|no
|per|ché |non |sa|li il |di|let|to|so |mon|te
|già |di|scen|den|do |l’ ar|co |d’ i |miei |an|ni.
|io |co|me |ca|pra, ed |ei |co|me |pa|sto|ri,
“ |Al |Pa|dre, al |Fi|glio, a |lo |Spi|ri|to |San|to”,
|o |con |men |che |non |dee |cor|re |nel |be|ne,
|là |’v’ e|ra ’l |pet|to, |la |co|da |ri|vol|se,
|che |pian|gean |tut|te as|sai |mi|se|ra|men|te,
|ché |di |giu|sto |vo|ler |lo |suo |si |fa|ce:
|ché |que|sta |be|stia, |per |la |qual |tu |gri|de,
|u|na |so|la |vir|tù |sa|reb|be in |tut|ti,
|E|cu|ba |tri|sta, |mi|se|ra e |cat|ti|va,
|e |bian|che |l’ al|tre, |di |ver|mi|glio |mi|ste.
|che |s’ ac|qui|stò |con |la |lan|cia e |coi |cla|vi,
|Que|sta |fu |la |ca|gion |che |die|de i|ni|zio
|qual |fum|mo in |ae|re e |in |ac|qua |la |schiu|ma.
|l’ A|gnel |di |Dio |che |le |pec|ca|ta |tol|le,
|ché |già |l’ u|sa|ro a |men |se|gre|ta |por|ta,
|e |as|sen|tio |ch’ al|quan|to in |die|tro |gis|si.
|e |per |lo |mon|te |del |cui |bel |ca|cu|me
|E |io |an|cor:« |Ma|e|stro, o|ve |si |tro|va
|ed |e|ran |tan|te, |che ’l |nu|me|ro |lo|ro
|ch’ in |te |av|rà |sì |be|ni|gno |ri|guar|do,
|po|scia |che |tra|smu|tò |le |bian|che |ben|de,
|con |l’ et|ter|no |pro|po|si|to |s’ ag|gua|gli.
|de |la |don|na |del |cie|lo e |li al|tri |scan|ni
|Con |quel |fu|ro|re e |con |quel|la |tem|pe|sta
|cen |por|ta |la |vir|tù |di |quel|la |cor|da
|qui |si |ri|bat|te il |mal |tar|da|to |re|mo.
|al |pa|dre, |fuor |del |drit|to a|mo|re, a|mi|ca.
|quan|do |n’ ap|par|ver |due |fi|gu|re |mi|ste
|che |sù |di |fuor |so|ste|gnon |pe|ni|ten|za,
|E |io:« |Buon |du|ca, |non |te|gno |ri|po|sto
|quel|le |pa|ro|le |che |di |lui |di|ce|sti».
|Ma |lie|ve|men|te al |fon|do |che |di|vo|ra
|on|de |re|ful|ge a |noi |Dio |giu|di|can|te;
|do|ve |le |re|si|sten|ze e|ran |più |gros|se.
|qua|lun|que |pas|sa, |co|me |pe|sa, |pria.
|da |lui |sa|prai |di |sé |e |de’ |suoi |tor|ti».
|e |ri|pren|die|ne |le |gen|ti |per|ver|se.
|Al|lor |m’ ac|cor|si |che |trop|po a|prir |l’ a|li
|ch’ è |por|ta |de |la |fe|de |che |tu |cre|di;
|pe|rò |sap|pi |ch’ io |fui |Gui|do |del |Du|ca.
|Pe|rò |chi |d’ es|so |lo|co |fa |pa|ro|le,
|che |fe|cer |di |Mon|ta|gna il |mal |go|ver|no,
|di |che |la |pri|ma |bol|gia e|ra |re|ple|ta.
|Lo |du|ca |dis|se:« Or |con|vien |che |si |tor|ca
|in|fin |che |l’ al|tro |sol |nel |mon|do u|scìo.
|do|vea |ben |sol|ver |l’ u|na |che |tu |fa|ci.
|del |vi|so |su |per |quel|la |schiu|ma an|ti|ca
|san|z’ es|sa |non |fer|mai |pe|so |di |dram|ma.
|mag|gior |sa|lu|te |mag|gior |cor|po |ca|pe,
|Poi, |vòl|to a |me:« |Per |quel |sin|gu|lar |gra|do
|Di |rie|tro a |lo|ro e|ra |la |sel|va |pie|na
|pos|sa |tra|scor|rer |la in|fi|ni|ta |via
|E |sai |ch’ el |fé |dal |mal |de |le |Sa|bi|ne
|Ap|pres|so u|scì |de |la |lu|ce |pro|fon|da
|Ro|meo, |per|so|na u|mì|le e |pe|re|gri|na.
|vi|d’ ï|o al|lo|ra |tut|to ’l |ciel |co|sper|so.
|si |com|pia |che |ti |trag|ge a |l’ al|to |mon|te,
|se |tu |non |la|tri? |qual |dia|vol |ti |toc|ca?».
|che |pre|ce|det|ter |me |si|mo|neg|gian|do,
|co|sì |nel |be|ne ap|pre|so |mo|ve il |pie|de.
|Ed |el|li a |me:« |Se |tu |vuo’ |ch’ i’ |ti |por|ti
|al |fon|da|men|to |che |na|tu|ra |po|ne,
|coi |san|ti, e |in |ta|ver|na |coi |ghiot|to|ni.
|guar|da |qua |giu|so a |la |no|stra |pro|cel|la!
|E |quei |che |vi|de |tut|ti i |tem|pi |gra|vi,
|quel|le |fie|re |sel|vag|ge |che ’n |o|dio han|no
|e |sé |ri|vol|ge |per |ve|der |se ’l |ve|tro
|E |quan|do |noi |a |lei |ve|nu|ti |se|mo,
|di |ne|re |ca|gne, |bra|mo|se e |cor|ren|ti
|fuor |di |sua |re|gï|on, |fa |ma|la |pro|va.
|Io |mi |ta|cea, |ma ’l |mio |di|sir |di|pin|to
|ab|brac|ciom|mi |la |te|sta e |mi |som|mer|se
|vi|d’ io |più |di |mil|le an|ge|li |fe|stan|ti,
|ché |noi |ad |es|sa |non |po|tem |da |noi,
|d’ a|ver |ne|glet|to |ciò |che |far |do|vea,
|co|me |l’ e|ti|co |fa, |che |per |la |se|te
|pe|rò |che |sem|pre |qui|vi |si |ri|co|glie
|Ma |per|ché |lei |che |dì |e |not|te |fi|la
« |O |dol|ce |pa|dre, |che |è |quel |ch’ i’ |o|do?»,
|che |son |ca|gion |di |tut|ti |vo|stri |ma|li.
|pres|so |di |qui |che |par|la ed |è |di|sciol|to,
|l’ a|ni|ma |mia, |che, |con |la |sua |per|so|na
|sta|va a |u|dir, |tur|bar|si e |far|si |tri|sta,
|per|ch’ al|tra |vol|ta |fui |a |tal |ba|rat|ta».
|e |io |ri|spuo|si |co|me a |me |fu im|po|sto.
|bian|cheg|giar |tut|ta; on|d’ ei |si |bat|te |l’ an|ca,
|tra|ean |di |me, |di |mio |vi|ve|re ac|cor|te.
|con|ti|nü|ò |co|sì ’l |pro|ces|so |san|to:
|ma |non |di|stin|gue |l’ un |da |l’ al|tro o|stel|lo.
|a|pri |li o|rec|chi al |mio |an|nun|zio, e |o|di.
|ché |tu |di|ce|vi:“ Un |uom |na|sce a |la |ri|va
|Io |di|rò |ve|ro, e |tu ’l |ri|dì |tra ’ |vi|vi:
|Tra |ma|le |gat|te e|ra |ve|nu|to ’l |sor|co;
|dim|mi o|ve |so|no e |fa |ch’ io |li |co|no|sca;
|sì |co|me il |fiam|meg|giar |ti |ma|ni|fe|sta.
|de |l’ al|ta |ri|pa, a |la |sco|per|ta |piag|gia,
|Di|ver|se |vo|ci |fan|no |dol|ci |no|te;
|ma |di |no|stro |pa|e|se e |de |la |vi|ta
|l’ ar|ti|cu|lar |del |ce|re|bro è |per|fet|to,
|la|sce|rà |poi, |quan|do |sa|rà |di|ge|sta.
|fam|mi |del |tuo |va|lor |sì |fat|to |va|so,
|e |at|ten|da a |u|dir |quel |ch’ or |si |scoc|ca.
|per |ch’ io:« |Ma|e|stro |mio, |que|sto |chi |mo|ve?
|Ma |l’ al|ta |pro|ve|den|za, |che |con |Sci|pio
|Quel|la |che |gi|va ’n|tor|no e|ra |più |mol|ta,
|ma |per|ché |veg|gi |mei |ciò |ch’ io |di|se|gno,
|non |po|te|ro a|van|zar; |quel|li an|dò |sot|to,
|di |que|sto |mon|te, |ri|de|re e |fe|li|ce».
|la |fe|de, |san|za |qual |ben |far |non |ba|sta.
|per |ch’ io |dis|si:« |Ma|e|stro, or |mi |con|ce|di
|Com’ |io |da |lo|ro |sguar|do |fui |par|ti|to,
|Li oc|chi |ri|vol|si al |suon |di |que|sto |mot|to,
|gri|da|va:« O|mè, |A|gnel, |co|me |ti |mu|ti!
|l’ o|ra |del |tem|po e |la |dol|ce |sta|gio|ne;
|di |qua |dal |suon |de |l’ an|ge|li|ca |trom|ba,
|vin|cer |po|te|ro |den|tro a |me |l’ ar|do|re
|fic|can|do |li oc|chi |ver|so |l’ o|rï|en|te,
|de |l’ ac|qua |più |che |non |suol |con |al|trui.
|nel |tem|po |che |co|lui |che ’l |mon|do |schia|ra
|la |ca|sa |Tra|ver|sa|ra e |li A|na|sta|gi
|ciò |ch’ el|la |cria |o |che |na|tu|ra |fa|ce».
« |Io |ti |se|gui|te|rò |quan|to |mi |le|ce»,
|per|ché |d’ i |fuo|chi on|d’ io |fi|gu|ra |fom|mi,
|e |ve|dem|mo a |man|ci|na un |gran |pe|tro|ne,
|e |l’ a|ni|ma |non |va |con |al|tro |pie|de,
|quan|t’ io |cal|cai, |fin |che |chi|na|to |gi|vi.
|Io |non |lo ’n|te|si, |né |qui |non |si |can|ta
|Po|scia |pas|sò |di |là |dal |co |del |pon|te;
|con |l’ al|tre |pri|me |cre|a|tu|re |lie|ta
|Oh |quan|to |par|ve a |me |gran |ma|ra|vi|glia
|con |tri|sto an|nun|zio |di |fu|tu|ro |dan|no.
|so|vra |li |fio|ri on|d’ è |là |giù |ad|dor|no
|sì |ch’ io |pe|rò |non |vi|di un |at|to |bru|no.
|de’ |l’ uom |chiu|der |le |lab|bra |fin |ch’ el |puo|te,
|lo |cui |ros|so|re an|cor |mi |rac|ca|pric|cia.
|con |lo ’n|tel|let|to, e |mos|se il |fum|mo e ’l |ven|to
|me|ri|dï|an |dal |so|le e |a |la |ri|va
|In|di |ri|ma|ser |lì |nel |mio |co|spet|to,
|e |stu|por |m’ e|ran |le |co|se |non |con|te;
|tal |di |Fio|ren|za |par|tir |ti |con|ve|ne.
|che |fé |l’ or|bi|ta |sua |con |mi|no|re ar|co.
|di |lei; |ed |em|mi a |gra|to |che |tu |di|che
|Qui |puo|se |fi|ne al |la|gri|ma|bil |suo|no.
|a |gui|sa |di |cui |vi|no o |son|no |pie|ga?».
|sì |che |le |bian|che e |le |ver|mi|glie |guan|ce,
|Tu |dun|que, |che |le|va|to hai |il |co|per|chio
|più |quan|to |più |è |sù, |fo|ra |da |l’ In|di
|ch’ ei |por|tò |giù, |di |que|sto |gau|dio |mi|ro,
|che |con |li oc|chi e |col |na|so |fa|cea |zuf|fa.
|E« |O|v’ è |el|la?», |sù|bi|to |dis|s’ io.
|dal |lo|co in |giù |do|v’ o|mo af|fib|bia ’l |man|to.
« |Quel|l’ a|ni|ma |là |sù |c’ ha |mag|gior |pe|na»,
|ve|nir |no|tan|do u|na |fi|gu|ra in |su|so,
|Don|na, |se’ |tan|to |gran|de e |tan|to |va|li,
|La|sci|si ’l |col|lo, e |sia |la |ri|pa |scu|do,
|u|den|do |le |se|re|ne, |sie |più |for|te,
|tan|to |s’ a|vea, |e« |Deh, |chi |sie|te?» |fue
|mo|strar|ti e |mi|nac|ciar |for|te |col |di|to,
|co|a|gu|lan|do |pri|ma, e |poi |av|vi|va
|e |al|tra è |quel|la |c’ ha |l’ a|ni|ma in|te|ra:
|sì |che |la |clas|se |cor|re|rà |di|ret|ta;
|pro|ve|di|men|ti, |ch’ a |mez|zo |no|vem|bre
|por|ta|va, a’ |suoi |ca|pel|li |si|mi|glian|te,
|che |tu |qua|lun|que |co|sa |t’ è |più |cer|ta;
|a|ven|do |più |di |lui |che |di |sé |cu|ra,
|ac|ciò |che |l’ uom |più |ol|tre |non |si |met|ta;
|on|d’ ei |re|pen|te |spez|ze|rà |la |neb|bia,
|fuor |de |le |brac|cia |del |suo |dol|ce a|mi|co;
|san|za |sua |per|fe|zion |fos|ser |co|tan|to.
|di|sce|se, a|vria |me|stier |di |tal |mi|li|zia
|l’ a|mor |de |l’ ap|pa|ren|za e ’l |suo |pen|sie|ro!
|Ier, |più |ol|tre |cin|qu’ o|re |che |que|st’ ot|ta,
|non |ne |co|nob|bi al|cun; |ma |io |m’ ac|cor|si
|d’ en|trar |ne |l’ al|ta |ro|ta |che |vi |gi|ra,
|trat|tan|do |più |co|lor |con |le |sue |ma|ni,
|di |pro|ce|der |per |tut|te |le |sue |vie,
|e |già |le |not|ti al |mez|zo |dì |sen |van|no,
|do|ve |la |co|sta |fa|ce |di |sé |grem|bo;
|an|zi ’l |pri|mo |pen|sier, |del |suo |ve|ni|re.
|met|ten|do i |den|ti in |no|ta |di |ci|co|gna.
|de |l’ ec|cel|len|za o|ve |mio |co|re in|te|se.
|In|di |rup|per |la |ro|ta, e |a |fug|gir|si
|quan|do |ve|dea |la |co|sa in |sé |star |que|ta,
|di |Ro|ma |che |son |sta|te |ci|mi|te|ro
|E |io |dis|si al |po|e|ta:« Or |fu |già |mai
|per |ce|de|re al |pa|stor |si |fe|ce |gre|co:
|A |pe|na |fuo|ro i |piè |suoi |giun|ti al |let|to
|e |co|me |vi|vo |par |che |si |con|du|ca!».
|S’ io |po|tes|si |ri|trar |co|me as|son|na|ro
|dis|se ’l |ma|e|stro, an|san|do |com’ |uom |las|so,
|per|ch’ u|na |li |s’ av|vol|se al|lo|ra al |col|lo,
|di |sot|to |per |dar |pas|so a |li |sfer|za|ti,
|Qui |si |mo|stra|ro, |non |per|ché |sor|ti|ta
|del |col|le e|let|to |dal |be|a|to U|bal|do,
|che |l’ au|ra et|ter|na |fa|ce|van |tre|ma|re;
|Pri|ma, |can|tan|do, a |sua |no|ta |mo|vien|si;
|Né |la|sce|rò |di |dir |per|ch’ al|tri |m’ o|da;
|il |qua|le e il |quan|to |de |la |vi|va |stel|la
|E |lo |spi|ri|to |mio, |che |già |co|tan|to
|me |e |la |don|na e ’l |sa|vio |che |ri|stet|te.
|E |quel|li a |me:« |Tut|ti |sa|ran |ser|ra|ti
|di |par|lar |me|co, |fa |sì |ch’ io |t’ in|ten|da,
|che al |giu|di|cio |di|vin |pas|sion |com|por|ta?
|ch’ el|li ha |sof|fer|ta, e |guar|dan|do |so|spi|ra:
|che |vuol |si|mi|le a |sé |tut|ta |sua |cor|te.
|Io |veg|gio |tuo |ne|po|te |che |di|ven|ta
|Oh |va|na |glo|ria |de |l’ u|ma|ne |pos|se!
|Qual |sa|ves|se |qual |e|ra |la |pa|stu|ra
|al|cu|na |vol|ta |per |la |sel|va |fon|da».
|me |tut|ta|via, |e |nol |mi |cre|dea |fa|re.
|poi |sie|te |qua|si an|to|ma|ta in |di|fet|to,
|fu |da |De|mo|fo|on|te, |né |Al|ci|de
|sì |vol|li |dir, |ma |la |vo|ce |non |ven|ne
|lo |suon |de |le |pa|ro|le |ve|re e|spres|se.
|ad |a|scol|tar|mi |tu |sie |ben |di|spo|sto».
|E |le |Ro|ma|ne an|ti|che, |per |lor |be|re,
|de |la |fiam|ma |del |sol, |che |piog|gia o |fiu|me
|non |fu|ron |le|o|ni|ne, |ma |di |vol|pe.
